userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
8588,8588,Break Ke Baad,,,Comedy,,,Akshay Choubey,Sanjay Mishra,Arjun Mathur,Kanwaljit Singh
8592,8592,Anjaneyulu,-1936,,,,,Dhirendranath Ganguly,,,
8615,8615,Ek Niranjan,,,Adventure,,,Rahat Kazmi,Hina Khan,Shoib Nikash Shah,Ahmer Haider
8617,8617,Kick,-1992,161 min,"Action, Drama, Romance",4.8,787,Farogh Siddique,Ajay Devgn,Karisma Kapoor,Ajit
8620,8620,Preminchukundam Raa,-2014,116 min,Drama,7.7,"4,338",Chaitanya Tamhane,Vira Sathidar,Vivek Gomber,Geetanjali Kulkarni
8627,8627,Rowdy Inspector,-2020,120 min,Drama,6.8,179,Sourabh Shrivastava,Karwarkar Bhavika,Saksham Dayma,Rajeev Khandelwal
8629,8629,Chenna Kesava Reddy,-2000,140 min,Thriller,5.3,105,G.S. Vijayan,Suresh Gopi,Joemon Joshy,Biju Menon
8630,8630,Golmaal,-2012,,Thriller,,,Laurens C. Postma,Anjum Nayar,Jackie Shroff,Yuri Suri
8632,8632,Maska,,122 min,Drama,,,Neeraj Pandey,Akshay Kumar,Vicky Kadian,Rahul Verma
8638,8638,Ninne Premistha,-2011,,Animation,,,Anil Goyal,Nikhil Dwivedi,Anil Goyal,Siraj Mustafa Khan
8639,8639,Danger,-2015,,Comedy,5.1,46,Ritesh Menon,Swanand Kirkire,Shilpa Shukla,Kushal Punjabi
8641,8641,Kitakitalu,-2011,163 min,"Action, Comedy, Drama",5.6,"4,059",Samir Karnik,Nafisa Ali,Yugesh Anil,Madhuri Bhattacharya
8643,8643,Meesrti,-2020,,Comedy,,,Dinesh Giri,Shalini Pandey,Shirin Parvin,
8645,8645,That Girl in Yellow Boots,-2016,108 min,"Drama, Romance",6.2,119,Kranti Kanadé,Mrinmayee Godbole,Isha Keskar,Abhay Mahajan
8646,8646,Adhurs,-2014,134 min,"Action, Horror, Sci-Fi",3.1,"1,308",Vikram Bhatt,Bipasha Basu,Imran Abbas,Mukul Dev
8647,8647,Bindaas,-1989,99 min,,,,K.S. Gopalakrishnan,Bahadur,P.C. George,James
8653,8653,Blade Babji,-2000,,Thriller,,,Sajan,Pratibha,Shakeela,
8674,8674,Khaleja,-1994,123 min,"Action, Romance, Thriller",5.7,450,Mahesh Bhatt,Nagarjuna Akkineni,Manisha Koirala,Ramya Krishnan
8676,8676,Kedi,-2010,121 min,"Action, Drama, Thriller",5.1,"1,965",Mohit Suri,Emraan Hashmi,Neha Sharma,Arjan Bajwa
8684,8684,Maryada Ramanna,-2018,55 min,Documentary,,,Mallika Sothinathan,,,
8688,8688,Namo Venkatesa,-2016,84 min,"Mystery, Sci-Fi, Thriller",7.3,23,Moosa Saleem,Hardik Kapadia,Vijay Ashok Sharma,Aastha Gautam
8691,8691,Rama Rama Krishna Krishna,-1992,119 min,Drama,6.9,54,K. Hariharan,Om Puri,Deepti Naval,Shreeram Lagoo
8695,8695,Sathyam,-2019,61 min,Documentary,,,Vivek Rai,,,
8700,8700,Seetharamula Kalyanam Lankalo,-2011,107 min,Comedy,,,Flavin Luicien,Sabrina Schaumburg,,
8702,8702,Simha,-2011,86 min,"Drama, Sport",6.1,100,Shashi Sudigala,Nishan Nanaiah,Sunny Hinduja,Girija Oak
8705,8705,Varudu,-1937,,Action,,,A.M. Khan,Romila,Benjamin,Master Shiraz
8707,8707,Jhummandi Naadam,-2020,60 min,Documentary,,,Jahnavi Phalkey,S.R. Bahadur,Bivash Ranjan Behera,Pritam Chand
8708,8708,Gamyam,-2019,130 min,"Biography, Family",8.3,29,Sagar Pathak,Kirti Adarkar,Aarya Adhav,Arun Bali
8709,8709,Bodyguard,-2005,107 min,"Crime, Drama, Thriller",6.8,"1,188",Vishram Sawant,Randeep Hooda,Chunky Panday,Rukhsar Rehman
8712,8712,Mouchak,-2021,91 min,"Action, Crime, Thriller",4.4,218,Ram Gopal Varma,Sandeep Bose,Abhilash Chaudhary,Pranay Dixit
8713,8713,Radio: Love on Air,-2019,120 min,Drama,,,Datta Mirkute,Digvijay Gawande,Sidharth Hiwrale,Anuha More
8715,8715,Tera Mera Ki Rishta,-1997,138 min,"Drama, Action, Comedy",4.6,30,Arshad Khan,Ayub Khan,Ritu Parna,Simran
8717,8717,Natarang,-1966,171 min,"Action, Comedy, Drama",6.2,20,L.V. Prasad,Ashok Kumar,Bina Rai,Dilip Raj
8721,8721,Il viaggio di Norm,-1953,139 min,Drama,6.5,32,Kamal Amrohi,Meena Kumari,Nasir Khan,M. Kumar
8725,8725,Click,-1952,149 min,"Drama, Romance",7,159,Amiya Chakrabarty,Dilip Kumar,Nimmi,Usha Kiran
8726,8726,Ividam Swargamanu,-2004,,Comedy,,,Hriday Shetty,Tinnu Anand,Tanaaz Currim Irani,Gulshan Grover
8731,8731,Shaapit: The Cursed,-1973,146 min,"Drama, Music, Romance",7,438,Yash Chopra,Rajesh Khanna,Sharmila Tagore,Rakhee Gulzar
8735,8735,Bolo Na Tumi Amar,-2002,,Action,7,25,Aarthi Agarwal,Mahesh Babu,,
8736,8736,Aa Naluguru,-1999,152 min,"Action, Drama, Thriller",4.8,670,Raj Kanwar,Sanjay Dutt,Chandrachur Singh,Mahima Chaudhry
8740,8740,Aatadista,-2000,90 min,Horror,,,R. Mittal,Prithvi,Sadhana,Vijay Solanki
8741,8741,Bommana Brothers Chanadana Sisters,-2017,,Drama,,,Nagesh Kukunoor,Krish Chhabria,Hetal Gada,Saurabh Goyal
8749,8749,Badmaa$h Company,-1959,,"Action, Crime, Mystery",,,Nanabhai Bhatt,Ashok Kumar,Nirupa Roy,Smriti Biswas
8750,8750,Ye Maaya Chesave,-1975,,"Action, Thriller",5.6,8,Basu Bhattacharya,Kabir Bedi,Bindu,Amrish Puri
8752,8752,Prasthanam,-2000,,Action,,,William Hunt,Willy,Mohan Joshi,Satnam Kaur
8758,8758,Aarekti Premer Golpo,-1986,,Action,,,Madhavi,Vijayalalitha,,
8772,8772,Jashnn: The Music Within,-1964,128 min,"Comedy, Drama",6,21,Satyen Bose,Nimmi,Kishore Kumar,Abhi Bhattacharya
8774,8774,Toh Baat Pakki!,-2012,130 min,Comedy,3.9,75,Anand Balraj,Anand Balraj,Sudesh Berry,Kishore Anand Bhanushali
8785,8785,Zokkomon alla riscossa,-2005,,Comedy,,,Bobby Singh,Booy Sanjeev Singh,Gauri Shankar,Manoj Tiwari
8788,8788,Idiot,-1973,,"Drama, Romance",6,6,Vinod Kumar,Sanjay Khan,Saira Banu,Balraj Sahni
8797,8797,Itlu Sravani Subramanyam,-1978,,Drama,,,,,,
8799,8799,Lafangey Parindey,-1996,,"Action, Crime, Drama",3.6,17,T.L.V. Prasad,Vikas Anand,Anusha,Asrani
8801,8801,Manasantha Nuvve,-1964,,"Action, Drama, History",,,B. Ramakrishnaiah Panthulu,S.A. Ashokan,Devika,Shivaji Ganesan
8802,8802,Nuvve.. Nuvve...,-2005,163 min,"Action, Romance",3.1,115,Babu Yogeswaran,Vadivelu,Fefsi Vijayan,Krishna Ghattamaneni
8810,8810,Avan Ivan,-2018,140 min,"Drama, Thriller",5.1,257,Sudhir Mishra,Yogesh Raj Mishra,Rahul Bhatt,Richa Chadha
8820,8820,Rechipo,-1944,,,,,Hiren Bose,,,
8821,8821,City of Gold - Mumbai 1982: Ek Ankahee Kahani,-1981,,"Drama, Romance",5,32,Raj Khosla,Sanjeev Kumar,Rekha,Moushumi Chatterjee
8823,8823,"LSD: Love, Sex Aur Dhokha",-2002,,Drama,,,,,,
8825,8825,Happy Husbands,-1946,,,,,Shaukat Hussain Rizvi,,,
8834,8834,Vinnaithaandi Varuvaayaa,-1989,,"Action, Drama",5.4,73,Sultan Ahmed,Tom Alter,Shoma Anand,Arun Bakshi
8835,8835,Band Baaja Baaraat,-1997,145 min,"Action, Drama, Romance",4.5,571,Sunil Agnihotri,Naseeruddin Shah,Akshay Kumar,Raveena Tandon
8838,8838,Souryam,-2019,89 min,Drama,7.1,22,Aditi Roy,Jayant Kripalani,Sauraseni Maitra,Suhasini Mulay
8840,8840,Sri Anjaneyam,-2014,118 min,"Comedy, Drama, Romance",6.1,"5,500",Habib Faisal,Aditya Roy Kapoor,Parineeti Chopra,Anupam Kher
8842,8842,Rokkk,-1998,,Horror,4.4,10,D.S. Azad,Sanjeeva Affrin,Satyendra Kapoor,Shakti Kapoor
8843,8843,Phoonk 2,-1997,,Horror,,,Jagdish Gautam,Rita Bhaduri,Jagdeep,Javed Khan
8853,8853,Leader,-2010,115 min,"Comedy, Drama, Family",6.3,146,Bela Negi,Deepak Dobriyal,Manav Kaul,Badrul Islam
8855,8855,The Foreigner,-2018,,Action,4.2,18,Yogesh Raj Mishra,Akanksha Awasthi,C P Bhatt,Samarth Chaturvedi
8856,8856,Aaptharakshaka,-2010,126 min,"Action, Comedy, Crime",6.2,"30,194",Abhinav Kashyap,Salman Khan,Sonakshi Sinha,Sonu Sood
8866,8866,Dum Maaro Dum,-2012,120 min,"Action, Comedy, Crime",4.8,"16,920",Arbaaz Khan,Salman Khan,Sonakshi Sinha,Prakash Raj
8867,8867,The Japanese Wife,-2019,160 min,"Action, Comedy, Crime",3,"15,817",Prabhu Deva,Salman Khan,Sudeep,Sonakshi Sinha
8871,8871,Dabangg,,,Drama,,,Pradeep Sarkar,Amitabh Bachchan,Varun Dhawan,
8872,8872,Paan Singh Tomar,-2003,,Crime,,,Shyam Sonie,Pinky Chinoy,Pooja Dadwal,Veena Kapoor
8873,8873,Jayam Kondaan,-1987,158 min,"Action, Drama",6.5,270,Rahul Rawail,Rakhee Gulzar,Sunny Deol,Meenakshi Sheshadri
8876,8876,Thulluvadho Ilamai,-2000,,Action,5.1,9,Jitendra Chawda,Ishrat Ali,Dharmendra,Mohan Joshi
8877,8877,Anaganaga O Dheerudu,-1999,,Action,,,Kanti Shah,,,
8879,8879,Badrinath,-2016,132 min,"Comedy, Family",,,Ravi Sadasivuni,,,
8881,8881,Mausam,-1966,,"Action, Crime, Thriller",,,Kedar Kapoor,Dara Singh,Saveeta,Sudhir
8885,8885,Sasirekha Parinayam,-1979,137 min,"Action, Drama, Family",5,24,Jugal Kishore,Vinod Mehra,Bindiya Goswami,Jeevan
8886,8886,Bumm Bumm Bole,-1949,,,,,Harish,Shyam,Munawwar Sultana,Sheikh Mukhtar
8887,8887,I Am,-1999,133 min,Action,4.8,30,T.L.V. Prasad,Ishrat Ali,Arjun,Mithun Chakraborty
8895,8895,7 Khoon Maaf,-2021,,Biography,,,Yashpal Sharma,Yashpal Sharma,,
8898,8898,Tere Bin Laden,-1987,,"Action, Crime, Drama",5.5,51,Deepak S. Shivdasani,Rati Agnihotri,Rakesh Bedi,Mohan Choti
8900,8900,Miss Lovely,-1980,154 min,"Comedy, Drama",7.2,191,Tarun Majumdar,Tapas Pal,Ayan Banerjee,Mahua Roy Chowdhury
8901,8901,Panchakshari,-2017,134 min,"Action, Biography, Crime",6.4,"1,886",Ashim Ahluwalia,Arjun Rampal,Aishwarya Rajesh,Nishikant Kamat
8903,8903,De Dhakka,-2009,102 min,"Comedy, Drama",3.8,362,K. Muralimohana Rao,Sunil Shetty,Aarti Chhabria,Aashish Chaudhary
8907,8907,Puthiya Mugham,-2017,97 min,Drama,7.7,40,Abhimanyu Chauhan,Mithilesh Chaturvedi,Farheen Khan,Garima Rastogi
8908,8908,Sahi Dhandhe Galat Bande,-1980,,Action,,,K. Amarnath,Kalpana Iyer,Kamal Kapoor,Amjad Khan
8910,8910,Kajraare,-1975,118 min,"Drama, Mystery",4.9,7,K. Shrivastava,Randhir Kapoor,Rekha,Ajit
8911,8911,Janakan,-2001,,Horror,,,Jitendra Chawda,Amit Pachori,Satnam Kaur,Prithvi
8913,8913,Swa Le,-2016,,,,,Goswami Anurag,,,
8916,8916,Virsa,-1970,136 min,Action,,,Shiv Kumar,Dev Kumar,Jayshree Gadkar,Helen
8917,8917,Khelein Hum Jee Jaan Sey,-1947,,,,,S.M. Ibrahim,,,
8918,8918,Sambo Siva Sambho,-1936,,,,,,,,
8919,8919,Udaan,-1932,,,,,Pesi Karani,Elizer,Hadi,Jamshedji
8920,8920,Lollipop,-2015,120 min,"Action, Crime, Drama",6.2,180,Chandrakant Kanse,Ankush Chaudhari,Makrand Deshpande,Pooja Sawant
8922,8922,Gulumaal: The Escape,-1998,145 min,Drama,7.4,285,Rituparno Ghosh,Shakuntala Barua,Chandni,Abhishek Chatterjee
8923,8923,Mr. Singh/Mrs. Mehta,-1950,149 min,Drama,6.3,15,Shantaram Rajaram Vankudre,Mumtaz Begum,Karan Dewan,Jayashree
8924,8924,Darling,-1981,,Drama,,,Mumtaz Begum,Nazir Hussain,Jeevan,Daljit Kaur
8926,8926,Sankham,-1999,155 min,"Drama, Romance, Thriller",5.5,189,Lateef Binny,Sonali Bendre,Danny Denzongpa,Anang Desai
8928,8928,Vasu,-2007,,"Crime, Drama, Romance",5.9,14,Aroop Adhikari,Sharad S. Kapoor,Amit Khaladkar,Rajit Kapoor
8929,8929,Vedam,,,"Comedy, Drama",,,Ashwin Neal Mani,Madhavan,Vijay Raaz,Sumeet Vyas
8931,8931,The Film Emotional Atyachar,-1986,161 min,"Action, Drama",5.3,50,Ravi Chopra,Jackie Shroff,Raj Babbar,Meenakshi Sheshadri
8934,8934,Sura,-1981,,Horror,5.7,58,Shyam Ramsay,Tulsi Ramsay,Navin Nischol,Sarika
8936,8936,T.D. Dasan Std: VI. B,-2000,,Thriller,,,Sailesh Konchady,Vrajesh Hirjee,Adi Irani,Mohan Joshi
8937,8937,Neelathamara,,,Drama,,,Nikhil Mahajan,Sharib Hashmi,Siddharth,
8940,8940,Porki,-1988,,Drama,7.1,76,Prathap Pothen,Harish,Sohniya,Sonia
8945,8945,Jogwa,-1954,124 min,"Drama, Family",,,Lekhraj Bhakri,Talat Mahmood,Nadira,Kuldip Kaur
8951,8951,Singam,-1987,,Horror,5.2,72,Keshu Ramsay,Aaloka,Bhakti Bhansali,Leena Das
8953,8953,Dam999,-1947,,"Drama, Family",,,M. Sadiq,Wasti,Suraiya,Gope
8954,8954,Harud,-1974,,Drama,,,Girish Ranjan,Simi Garewal,Iftekhar,Prabhat Kumar
8956,8956,Alexander the Great,-1965,,Drama,,,Zul Vellani,Mukri,Sachin Pilgaonkar,Balraj Sahni
8959,8959,Brindaavanam,-2007,138 min,"Action, Drama",,,Dinesh Chaudhary,Neelam Choudhary,Uttar Kumar,Raju Maan
8960,8960,Help,-1934,,,,,Jyotish Bannerjee,Dhiraj Bhattacharya,Tulsi Chakraborty,Ahindra Choudhury
8961,8961,Raavanan,-1972,,Documentary,,,Santi P. Choudhury,,,
8968,8968,Rakhta Charitra,-1955,,,6.8,6,Aspi Irani,Maya Dass,Anwar Hussain,Shammi Kapoor
8974,8974,Robin Hood: Prince of Thieves,-1975,,Drama,,,Dhirubhai Desai,Indira Bansal,Master Bhagwan,Mohan Choti
8976,8976,Turning 30!!!,-1978,,Action,5.4,15,Sunil Dutt,Sunil Dutt,Reena Roy,Vinod Khanna
8990,8990,Golimar,-1977,127 min,"Action, Drama",4.7,7,Ravikant Nagaich,Rajendra Kumar,Reena Roy,Kabir Bedi
8991,8991,F.A.L.T.U,-1992,,,,,Johny Bakshi,Salma Agha,Brando Bakshi,Kabir Bedi
8993,8993,10ml LOVE,-2001,,Action,,,Pappu Sharma,Rajni Chandra,Dharmendra,Brij Gopal
8996,8996,Pokkiri Raja,-1960,,Action,,,Anjali Devi,T. Kirshna Kumari,N.T. Rama Rao,
9004,9004,Daayen Ya Baayen,-1986,,Action,,,Puneet Issar,Shakti Kapoor,Kader Khan,Kaajal Kiran
9017,9017,Kshay,-1987,,Action,,,P C Reddy,Kavita,Suman,
9019,9019,Eeram,-2000,93 min,"Action, Adventure, Crime",3.9,7,Kanti Shah,Sapna Sappu,Amit Pachori,Durgesh Nandini
9020,9020,Aadhi Bhagavan,-1987,,"Action, Drama",5.5,31,Ashok Roy,Zeenat Aman,Rajinikanth,Pradeep Kumar
9022,9022,Dhrona 2010,-2001,,Action,,,,,,
9023,9023,Hello Hum Lallann Bol Rahe Hain,-1935,,,,,Charu Roy,Anwari,,
9027,9027,Kushti,-2000,120 min,Action,3.8,5,S.R. Pratap,Dharmendra,Milind Gunaji,Mohan Joshi
9030,9030,Veettilekkulla Vazhi,-1933,,,,,Moti B. Gidwani,Dinshaw Bilimoria,Ruby Mayer,Hadi
9046,9046,Amanush,-1954,,"Action, Drama",,,Arjun,Arjun Bakshi,Geeta Bali,Cuckoo
9049,9049,Ready Player One,-2000,105 min,Action,,,Teerat Singh,Ramesh Goyal,Satnam Kaur,Ali Khan
9052,9052,Shuttlecock Boys,-1966,,"Action, Drama",6.4,10,Chand,Dara Singh,Mumtaz,Prithviraj Kapoor
9053,9053,Best Actor,-1971,,"Action, Crime",,,Babubhai Mistry,Jeevan,Shyam Kumar,Sheikh Mukhtar
9055,9055,Don Seenu,-1961,,Action,,,Kuldeep Sharma,Amarnath,Amir Banu,Uma Dutt
9056,9056,Tanu Weds Manu,-1991,,Action,7.5,33,Mohan Babu,Jayasudha,Vijayalalitha,
9060,9060,Mel Karade Rabba,-1987,,Action,,,Kodanda Rami Reddy A.,Chiranjeevi,Radha,Silk Smitha
9061,9061,Love U... Mr. Kalakaar!,-2000,134 min,"Adventure, Drama, Musical",5,17,Kanti Shah,Sapna Sappu,Jay Thakur,Rajesh Vivek
9062,9062,Pranchiyettan and the Saint,-2000,106 min,Action,,,Ramesh U. Lakhiani,Kiran Kumar,Anil Nagrath,Durgesh Nandini
9063,9063,Tere Mere Phere,-2000,,Action,,,Mahesh,Jayendra Mehta,Raza Murad,Sagar
9068,9068,Winner,-1987,,Action,,,Suresh Kumar,K.R. Vijaya,,
9072,9072,Ek Main Aur Ekk Tu,-1984,130 min,"Action, Adventure, Crime",,,K.S. Rami Reddy,Jeeva,Kavitha,Jyothi Lakshmi
9073,9073,Ashta Chamma,-2000,82 min,Action,,,Kishan Shah,Brij Gopal,Shakti Kapoor,Satnam Kaur
9075,9075,Gaganam,-2001,,Action,4.9,7,Vicky Ranawat,Ishrat Ali,Sadashiv Amrapurkar,Rajesh Bakshi
9081,9081,My Big Father,-1993,160 min,"Action, Drama",4.9,105,Partho Ghosh,Mithun Chakraborty,Ayesha Jhulka,Ravi Behl
9082,9082,A Decent Arrangement,-2000,,"Action, Crime, Drama",,,Anil Dhanda,Hyder Ali,Rajni Chandra,Shakti Kapoor
9088,9088,Mankatha,-1936,,,,,Khatun,,,
9097,9097,Tezz,-1980,,Thriller,,,Vijay Bhatt,Jalal Agha,Ajit,Vijay Arora
9099,9099,Aakrosh,-2011,108 min,"Adventure, Drama, Sci-Fi",3.3,980,Sohan Roy,Vinay Rai,Joshua Fredric Smith,Megha Burman
9102,9102,Irumbukkottai Murattu Singam,-1951,,Comedy,,,Brij Rani,Master Bhagwan,Krishna Kumari,A. Shah Shikarpuri
9103,9103,Kutty,-1978,110 min,Comedy,7,52,Rajat Rakshit,Amol Palekar,Ranjeeta Kaur,Ashok Saraf
9112,9112,Malarvaadi Arts Club,-1985,,Comedy,,,Benjamin Gilani,Priyadarshini,Madan Puri,
9115,9115,Ready,-2011,122 min,"Comedy, Drama, Romance",4,406,Swapna Joshi,Himesh Reshammiya,Sonal Sehgal,Purbi Joshi
9117,9117,Vaanam,-1951,,"Drama, Family",,,Nanabhai Bhatt,Ajit,Nigar Sultana,Pran
9120,9120,Do Dooni Chaar,-2001,,Drama,5.5,88,Kalpana Lajmi,Raveena Tandon,Sayaji Shinde,Sanjay Suri
9124,9124,Aagathan,-1993,175 min,"Crime, Drama",7.8,"3,185",Rajkumar Santoshi,Meenakshi Sheshadri,Rishi Kapoor,Sunny Deol
9125,9125,Angadi Theru,-2010,,"Action, Crime, Drama",,,B.V.V. Chowdhary,Richard Rishi,Sowmya,Aarti Puri
9126,9126,Thank You,-2021,,Horror,,,Sanjeev Kumar Rajput,Kurush Deboo,Anju Jadhav,Zuber K. Khan
9127,9127,Antardwand,-1976,115 min,Drama,,,Anil Ghosh,Mala Sinha,Ranjit Mallick,Partho Mukerjee
9128,9128,Thanthonni,-1985,106 min,Drama,6.7,127,Prakash Jha,Manohar Singh,Annu Kapoor,Sreela Majumdar
9129,9129,Byomkesh Bakshi,-1953,,,,,V.M. Vyas,Bharat Bhushan,Meena Kumari,
9130,9130,7 Aum Arivu,-1989,,"Action, Crime, Drama",4.9,19,Deven Verma,Mithun Chakraborty,Padmini Kolhapure,Nirupa Roy
9131,9131,Delhi in a Day,-2003,,"Action, Romance",4.7,12,Makrand Deshpande,Sonali Kulkarni,Aryan Vaid,Sayaji Shinde
9133,9133,Dil Toh Baccha Hai Ji,-1987,153 min,"Action, Drama, Musical",6.1,267,Babbar Subhash,Mithun Chakraborty,Smita Patil,Mandakini
9136,9136,Rakhta Charitra 2,-2015,,Romance,,,Raju Soni,Nayan Bhatt,Samarth Chaturvedi,Ramesh Goyal
9143,9143,Double Dhamaal,,,Comedy,,,Syed Mehfooz Mian,,,
9145,9145,Bol Bachchan,-1997,85 min,"Drama, Music",6.6,128,Rajan Khosa,Ami Arora,Roshan Bano,Kitu Gidwani
9149,9149,Bodyguard,-1995,124 min,"Family, Music, Romance",2.6,25,Deepak Balraj Vij,Raman Trikha,Raymon Singh,Aartii Naagpal
9157,9157,In Ghost House Inn,-1991,150 min,"Action, Drama, Musical",3.9,613,Kishore Vyas,Akshay Kumar,Kirti Singh,Mohnish Bahl
9162,9162,Parama Veera Chakra,-1986,,Romance,,,,,,
9178,9178,No One Killed Jessica,,,,,,,,,
9179,9179,Best of Luck,-2021,90 min,Documentary,,,Dinkar Rao,,,
9180,9180,Va: Quarter Cutting,-2013,72 min,"Documentary, History",,,Sudheer Gupta,,,
9182,9182,Breakaway,,,"Action, Romance",,,Nidhie Sharma,,,
9187,9187,Sakthi,-1998,153 min,Action,3.7,24,Sikander Bharti,Arjun,Arun Bakshi,Arun Bali
9189,9189,Dui Prithibi,-2008,,Action,,,Shakil. S. Saifee,,,
9190,9190,Hangover,-1990,,Action,,,Sunil Agnihotri,Ishrat Ali,Karishma,Amjad Khan
9191,9191,Josh,-2016,161 min,"Action, Biography, Drama",8.4,"1,65,074",Nitesh Tiwari,Aamir Khan,Sakshi Tanwar,Fatima Sana Shaikh
9196,9196,Wanted,-2015,,Drama,,,Razul Alam,Ramesh Juglan,Bharat Kapoor,Neha Kapoor
9205,9205,Engeyum Kadhal,-2005,,Action,4.7,6,Allari Naresh,Satya Prakash,Aahuthi Prasad,Sai Ram Shankar
9206,9206,Chitkabrey,-2002,,"Crime, Drama, Thriller",6.8,53,Govind Menon,Ashutosh Rana,Tara Deshpande,Jas Arora
9207,9207,Benny and Babloo,-2018,,"Horror, Thriller",,,Faisal Saif,Asif Basra,Sony Charishta,Faisal Khan
9208,9208,Dus Tola,-1937,,,,,K. Amarnath,,,
9210,9210,Mere Brother Ki Dulhan,-2021,,"Action, Romance, Thriller",,,Ram Gopal Varma,Rajpal Yadav,Naina Ganguly,Apsara Rani
9211,9211,Good Night Good Morning,,130 min,Romance,,,Dinesh Tiwari,Bruna Abdullah,Daniel Weber,Saru Maini
9213,9213,Thana Theke Aschi,-2012,130 min,"Fantasy, Mystery, Romance",3.9,847,Vikram Bhatt,Karisma Kapoor,Rajniesh Duggall,Divya Dutta
9214,9214,Dunno Y Na Jaane Kyun...,-2003,93 min,Horror,,,Munir Khan,Sapna Sappu,Amit Pachori,Rani Sinha
9215,9215,Ramayana: The Epic,-2019,108 min,"Horror, Thriller",5.7,19,Pushkar Manohar,Sharad Ponkshe,Smita Shewale,Ananda Karekar
9218,9218,Puthukkottaielerenthu Saravanan,-1954,,,,,Jagatrai Pesumal Advani,Amarnath,Hiralal,Nimmi
9219,9219,Urumi,-1969,,Action,,,Baldev R. Jhingan,Balwant Bansal,Bela Bose,Hiralal
9225,9225,Qua la zampa!,-2005,103 min,Drama,7,65,Kamika Verma,Kanika Verma,Kay Kay Menon,Sonali Kulkarni
9226,9226,Crook: It's Good to Be Bad,-2018,85 min,Drama,8.3,9,Balmukund Tripathi,Abhishek Brahmachari,Ajay Dubey,Harsh Gupta
9227,9227,Little Terrors,-1980,,Action,,,Vijaya Nirmala,Krishna Ghattamaneni,Vijayshanti,
9228,9228,Michael,-1996,105 min,"Action, Drama, Romance",5.4,506,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Rishi Kapoor,Juhi Chawla
9229,9229,Paappi Appachaa,-1987,,Action,2.6,13,Raj Bharat,Amala Akkineni,Raj Babbar,Kiran Kumar
9231,9231,Ragada,-1972,,Drama,,,Ved Rahi,Lata Arora,Birbal,Baldev Khosa
9236,9236,Yeh Saali Zindagi,-1964,,"Action, Adventure, Drama",5.6,10,Kedar Kapoor,Dara Singh,Nishi,Jeevan
9238,9238,Dookudu,-1997,,Horror,,,Anil Dhawan,Goga Kapoor,Anjan Srivastav,
9244,9244,Anwar,-2020,145 min,Drama,7.5,727,Bipin Nadkarni,Sharib Hashmi,Sharad Kelkar,Mukesh Ramani
9246,9246,Jackie,,,Drama,,,Rohit Khaitan,Chandan Roy Sanyal,Madhur Bhandarkar,Nidhi Joshi
9249,9249,Life Before Wedding,-1955,,Fantasy,,,Nanubhai Vakil,Chitra,Mahipal,Niranjan Sharma
9254,9254,Pappu Can't Dance Saala,-2020,159 min,"Action, Thriller",6.1,"5,175",A.R. Murugadoss,Rajinikanth,Nayanthara,Nivetha Thomas
9255,9255,Baava,-1947,,"Drama, Family, Musical",6.3,15,Abdul Rashid Kardar,Shyam Kumar,Nusrat,Munawar Sultana
9261,9261,Nagavalli,-1981,,"Drama, Crime, Family",7.2,64,Ambrish Sangal,Rajesh Khanna,Hema Malini,Poonam Dhillon
9263,9263,Phas Gaye Re Obama,-1982,152 min,Drama,7,64,Sunil Dutt,Sunil Dutt,Reena Roy,Smita Patil
9264,9264,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,-1990,,Drama,,,Aparajita,Deepika Chikhalia,Sanjay Jog,Sujit Kumar
9267,9267,Yamla Pagla Deewana,-1935,,,,,Dhirubhai Desai,Hiralal,Iqbal,
9275,9275,Gaalipata,-1934,,,,,Mohan Dayaram Bhavnani,Moti Jhangiani,Bhudo Advani,Ameena
9282,9282,Kadha Thudarunnu,-1953,,"Drama, Romance",,,Nitin Bose,Nimmi,Prem Nath,Nawab
9284,9284,Podaa Podi,-1983,,"Action, Romance",6.7,13,Suraj Prakash,Mukesh Khanna,Zarina Wahab,Shashikala
9288,9288,Ship of Theseus,,,"Comedy, Drama",,,Gippy Grewal,Taapsee Pannu,Aditya Seal,Jassie Gill
9289,9289,Isi Life Mein...!,-2016,,"Drama, Thriller",,,Denis Selarka,Mehul Simaria,Alisha Khan,Sachin Nayak
9295,9295,Vastadu Naa Raju,-1977,,Action,5.9,23,Kaushal Bharati,Khausal Bharti,Sunil Dutt,Parveen Babi
9302,9302,Sri Rama Rajyam,-2005,76 min,Horror,5.2,8,Kanti Shah,Anil Nagrath,Sapna Sappu,Vinod Tripathi
9303,9303,Veera,-1992,,Action,,,Jagapathi Babu,Bhanuchander,Kaveri,
9308,9308,Nandalala,-1988,146 min,Drama,5.1,191,K. Ravi Shankar,Govinda,Kimi Katkar,Roshni
9317,9317,Players,,,Drama,,,Suryakant Tyagi,Soni Singh,Nishant Malkani,Sanjay Gandhi
9324,9324,Chittagong,-2001,,Thriller,,,Mahmood Khan,Biswajit Chatterjee,Ramesh Goyal,Jay Kalgutkar
9326,9326,Road to Ladakh,-2014,,Romance,,,Abhik Bhanu,Mayur Mehta,Sara Khan,Pramod Moutho
