Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
8337,Hum Tum Aur Ghost,-1959,157 min,Romance,7.6,60,Subodh Mukherji,Dev Anand,Mala Sinha,Abhi Bhattacharya
8338,Prayanam,-2018,133 min,"Comedy, Romance",7.2,"7,588",Anand Tiwari,Vicky Kaushal,Angira Dhar,Alankrita Sahai
8339,Love Khichdi,-2020,94 min,"Drama, Romance",10,5,Saif Ali Sayeed,Ahaan Jha,Mahesh Narayan,Rajasree Rajakumari
8342,Poo,-2016,120 min,"Comedy, Romance",4.4,104,Saandesh Nayak,Anuj Sachdeva,Nidhi Subbaiah,Manit Joura
8343,Hashar: A Love Story...,-2018,122 min,Drama,7.4,"1,570",Tabrez Noorani,Abhishek Bharate,Riya Sisodiya,Mrunal Thakur
8344,Aagey Se Right,-2021,101 min,"Comedy, Drama, Romance",9.3,79,Gautam Joshi,Prashant Chaubey,Puneet Chouksey,Amitabh Gupta
8345,Cooking with Stella,-1981,161 min,"Drama, Musical, Romance",6.5,377,Rajendra Kumar,Rahul Rawail,Kumar Gaurav,Vijayata Pandit
8346,Thimiru,-2008,180 min,"Action, Adventure, Drama",2.6,"2,334",Harry Baweja,Harman Baweja,Priyanka Chopra Jonas,Boman Irani
8348,Gabhricha Paus,-2018,129 min,Comedy,5.8,12,Hemanth Kumar,Shakti Kapoor,Akhilendra Mishra,Usha Nadkarni
8350,Kovil,-2011,152 min,"Drama, Romance",5.3,426,S. Manasvi,Tusshar Kapoor,Amrita Rao,Ram Kapoor
8352,Aadhavan,-2018,140 min,"Comedy, Drama, Music",3,"2,092",Abhiraj Minawala,Sammy Jonas Heaney,Aayush Sharma,Warina Hussain
8357,Asal,-2012,102 min,"Comedy, Thriller",5.3,7,Rafeeq Ellias,Sohrab Ardeshir,Abhro Banerjee,Kallol Banerjee
8360,Teree Sang: A Kidult Love Story,-2018,106 min,"Drama, Romance",6,365,Aadish Keluskar,Himanshu Kohli,Rohit Kokate,Khushboo Upadhyay
8363,Chandralekha,-2016,133 min,"Comedy, Romance",4.5,552,Vaibhav Misra,Girish Taurani,Navneet Kaur Dhillon,Tisca Chopra
8364,Hide & Seek,-2008,91 min,Drama,5.1,42,Jayabrato Chatterjee,Jaya Bachchan,Om Puri,Mallika Sarabhai
8366,Chennai 600028,-2010,155 min,"Comedy, Crime, Drama",7.1,"5,376",Dibakar Banerjee,Nushrat Bharucha,Anshuman Jha,Neha Chauhan
8370,Aaranya Kaandam,-2019,175 min,"Action, Crime, Drama",7.5,"8,210",Prithviraj Sukumaran,Mohanlal,Vivek Oberoi,Manju Warrier
8371,Mayaavi,-2009,141 min,"Action, Adventure, Drama",4.8,"2,513",Soham Shah,Mithun Chakraborty,Sanjay Dutt,Imran Khan
8372,Paiyaa,-2009,156 min,Drama,7.1,"9,678",Zoya Akhtar,Farhan Akhtar,Konkona Sen Sharma,Rishi Kapoor
8373,Paran Jai Jaliya Re,-2015,127 min,Drama,7.1,23,Aanand Raut,Adhyayan Suman,Karishma Kotak,Mukesh Khanna
8374,Parattai Engira Azhagu Sundaram,-2017,133 min,"Action, Crime, Drama",6.2,"2,690",Ranjit Tewari,Farhan Akhtar,Diana Penty,Inaamulhaq
8378,Silambattam,-2014,117 min,Comedy,5.1,75,Shammi Chhabra,Arvinder Bhatti,Shraddha Das,Rimple Dhindsa
8380,Siva Manasula Sakthi,-2005,180 min,"Musical, Drama, Romance",4.7,"3,457",Radhika Rao,Vinay Sapru,Salman Khan,Sneha Ullal
8381,Anjaana Anjaani,-2020,149 min,"Action, Comedy, Crime",7.6,"32,403",Anurag Basu,Pankaj Tripathi,Abhishek Bachchan,Rajkummar Rao
8382,Kattradhu Thamizh,-2019,126 min,"Comedy, Romance",6.3,"8,808",Laxman Utekar,Kartik Aaryan,Kriti Sanon,Aparshakti Khurana
8385,Bharani,-2018,110 min,"Horror, Thriller",5.6,"2,027",Prabhuraj,Javed Jaffrey,Niki Walia,Vijay Raaz
8386,Theeradha Vilaiyattu Pillai,-2018,120 min,"Drama, Romance",6.4,"10,011",Zoya Akhtar,Dibakar Banerjee,Karan Johar,Anurag Kashyap
8392,Thillalangadi,-2011,106 min,"Comedy, Drama",4.8,"1,434",Bumpy,Shraddha Kapoor,Taha Shah Badussha,Errol Peter Marks
8395,Vaamanan,-2017,180 min,Romance,4.7,31,Pardeep Raja,Gaurav Ajay Kaura,Dolly Chawla,Kunal Sharma
8396,Damadamm!,-2012,140 min,Comedy,6.6,"3,690",Sameer Sharma,Kunal Kapoor,Huma Qureshi,Vinod Nagpal
8397,Josh,-2015,130 min,"Family, Romance",5.3,81,Indrajit Lankesh,V. Ravichandran,Chandan Kumar,Sudeep
8398,Naan Mahaan Alla,-2012,144 min,"Comedy, Romance",5.5,67,Joe Rajan,Tanuj Virwani,Neha Hinge,Bunty Grewal
8399,Baana Kaathadi,-2019,124 min,Romance,6.2,8,Harish Raut,Ruslaan Mumtaz,Adhvik Mahajan,Purva Rana
8400,Satham Podathey,-2014,112 min,"Adventure, Comedy, Drama",5.6,611,Agneya Singh,Aban Raza,Tom Alter,Raaghavv Chanana
8401,Baabarr,-2014,118 min,"Drama, Romance",3.9,14,Suresh Jain,Seema Dogra,Paras Sharma,Sushma Sharma
8402,Aisha,-2014,125 min,"Drama, Musical",5.1,110,Saahil Prem,Saahil Prem,Amy Maghera,Salah Benlemqawanssa
8403,Baanam,-2016,184 min,"Biography, Drama, Sport",7.9,"43,713",Neeraj Pandey,Sushant Singh Rajput,Kiara Advani,Anupam Kher
8406,Mulla,-1962,138 min,"Comedy, Crime, Drama",5,14,Lekhraj Bhakri,Manoj Kumar,Ameeta,Vijay Dutt
8407,My Friend Pinto,-1992,145 min,"Drama, Fantasy",5.9,103,Ajay Kashyap,Jeetendra,Jaya Prada,Aruna Irani
8408,Vaada Raha... I Promise,-1957,120 min,"Drama, Romance",7.2,12,Bimal Roy,Bharat Bhushan,Leela Chitnis,Kusum Deshpande
8409,Ayirathil Oruvan,-1976,137 min,"Drama, Family",6.5,88,M.A. Thirumugham,Dharmendra,Hema Malini,Nirupa Roy
8412,Vihir,-1970,148 min,Drama,7.5,22,Asit Sen,Nutan,Ashok Kumar,Nirupa Roy
8414,Thulladha Manamum Thullum,-1960,130 min,"Family, Romance",6.6,14,V.M. Vyas,Rajendra Kumar,Kamini Kadam,Pran
8418,Loudspeaker,-1986,151 min,Drama,5.1,19,Kalpataru,Shashi Kapoor,Meenakshi Sheshadri,Sharmila Tagore
8425,Iti Mrinalini: An Unfinished Letter...,-1985,137 min,Action,4.4,28,Shibu Mitra,Mithun Chakraborty,Divya Rana,Ranjeet
8426,Angshumaner Chhobi,-1999,132 min,Action,4.6,23,Ashok Gaekwad,Kasam Ali,Vikas Anand,Arjun
8440,Ritu,-2002,162 min,"Action, Drama",3.5,"1,145",Tinnu Verma,Sunny Deol,Tabu,Arbaaz Khan
8443,Tum Mile,-1996,160 min,"Action, Crime, Drama",7.8,"2,079",Gulzar,Om Puri,Tabu,Chandrachur Singh
8445,Billa,-1964,152 min,Drama,7,26,A.C. Trilogchander,Meena Kumari,Dharmendra,S.V. Ranga Rao
8447,Arya 2,-2018,145 min,Comedy,5.7,10,Atul Sriva,Rhythm Arora,Manveer Choudhary,Neha Kargeti
8452,Abhiyum Naanum,-1980,113 min,"Drama, Family",5.4,15,Hiren Nag,Raj Kiran,Kavita Kiran,Yunus Parvez
8454,Kaana Kanmani,-2008,137 min,"Comedy, Crime, Drama",3.1,491,Sanjay Chhel,Mallika Sherawat,Rahul Bose,Paresh Rawal
8456,Paa,-1984,139 min,Action,3.7,13,R.P. Swamy,Naseeruddin Shah,Rameshwari,Deepak Parashar
8460,Orange,-1995,144 min,"Action, Comedy, Drama",6.3,224,Thampi Kannanthanam,Mohanlal,Jagadish,Priya Raman
8466,Peraanmai,-2018,116 min,Drama,8.6,155,Aditya Om,Shiva Suryavanshi,Sheetal Singh,Manveer Choudhary
8469,Patiala House,-1984,128 min,"Action, Thriller",5.4,17,Raj Khosla,Shatrughan Sinha,Rekha,Raj Babbar
8471,Kanthaswamy,-2017,113 min,Thriller,4.5,399,Ashtar Sayed,Raveena Tandon,Madhur Mittal,Anurag Arora
8473,Thana Theke Aschi,-2013,123 min,"Crime, Drama, Thriller",5.8,94,Jaideep Chopra,Sumit Nijhawan,Mona Wasu,Mohd. Zeeshan Ayyub
8474,The Flying Machine,-2021,124 min,"Drama, Romance",8.6,93,Nitesh Tiwari,Pawan Waval,Richa Kalra,Prateek Goyal
8480,Aao Wish Karein,-2014,120 min,Horror,2.3,235,Debaloy Dey,Swara Bhaskar,Reema Debnath,Saurabh Dubey
8481,Kerala Cafe,-2017,148 min,"Action, Mystery, Romance",2.7,761,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Kiara Advani,Rishabh Arora
8486,Angel John,-2016,133 min,"Adventure, Drama, Thriller",7.6,"13,676",Nishikant Kamat,Irrfan Khan,Jimmy Sheirgill,Vishesh Bansal
8488,Dujone,-2021,130 min,Drama,4.6,"1,383",Subhash Kapoor,Richa Chadha,Manav Kaul,Saurabh Shukla
8491,Aayirathil Oruvan,-1994,119 min,"Action, Crime, Drama",3.7,77,Deepak S. Shivdasani,Rekha,Mohsin Khan,Shakti Kapoor
8497,Prem Amar,-1959,124 min,"Action, Fantasy",5.3,17,Babubhai Mistry,Chitra,Ranjan,Manher Desai
8498,Shob Charitro Kalponik,-2019,128 min,"Comedy, Drama",6.2,"3,845",Mikhil Musale,Rajkummar Rao,Boman Irani,Mouni Roy
8504,Knock Out,-2009,121 min,"Comedy, Drama",6.2,112,Jai Tank,Subrat Dutta,Neela Gokhle,Pranay Narayan
8505,Ra.One,-1974,133 min,"Drama, Musical, Romance",6.3,253,Desh Gautam,Mahendra Sandhu,Reena Roy,Rakesh Roshan
8508,Zindagi Na Milegi Dobara,-2004,122 min,"Musical, Mystery, Drama",4.6,395,Tanveer Khan,Bipasha Basu,John Abraham,Priyanshu Chatterjee
8512,Colors,-2006,133 min,Thriller,3.2,9,Shivram Yadav,Sameer Dharmadhikari,Gurpreet kaur Sodhi,Gurpreet Singh
8515,War Horse,-1958,110 min,"Fantasy, Musical, Mystery",8,"1,273",Bimal Roy,Dilip Kumar,Vyjayanthimala,Johnny Walker
8525,Bhagavan,-2016,106 min,"Drama, Romance",5.4,146,Bat for Lashes,Gael García Bernal,Anurag Kashyap,Sebastián Silva
8526,Accident on Hill Road,-2009,130 min,"Drama, Music, Musical",7,287,Anjan Dutt,Soumyak Kanti DeBiswas,Tanaji Dasgupta,Sumeet Thakur
8527,Vettaikaaran,-2015,102 min,"Romance, Thriller",3.6,27,Jaspal Singh,Ekaansh Bhaardwaaj,Mithilesh Chaturvedi,Farida Dadi
8530,Tees Maar Khan,-2013,130 min,"Action, Drama, Thriller",7.7,"23,388",Shoojit Sircar,John Abraham,Nargis Fakhri,Raashi Khanna
8532,Moz & Cat,-2004,145 min,Action,5.1,"1,909",R. Madhesh,Joseph Vijay,Sonia Agarwal,Rakshitha
8533,Housefull,-1996,128 min,Action,5,60,Aziz Sejawal,Ishrat Ali,Somy Ali,Bob Anthony
8541,Paleri Manikyam: Oru Pathirakolapathakathinte Katha,-1979,137 min,Action,6.5,10,Brij,Shatrughan Sinha,Vidya Sinha,Prem Nath
8549,Striker,-1985,109 min,"Action, Adventure, Fantasy",6.4,16,Swamy V.S.R.,Raj Babbar,Meenakshi Sheshadri,Kim
8552,Chiru Navvuto,-1989,131 min,"Action, Drama",5.7,36,Raj N. Sippy,Vinod Khanna,Meenakshi Sheshadri,Raj Babbar
8553,Jayam Manadera,-1983,181 min,"Action, Comedy, Drama",6.1,423,S. Ramanathan,Ashok Kumar,Waheeda Rehman,Amitabh Bachchan
8556,Kalisundam Raa,-1981,130 min,"Adventure, Family, Fantasy",6.9,21,Babubhai Mistry,Hercules,Rakesh Pandey,Kavita Kiran
8557,Narasimha Naidu,-1965,163 min,"Action, Adventure, Fantasy",7.3,77,Babubhai Mistry,Abhi Bhattacharya,Pradeep Kumar,Padmini
8559,Nuvvu Leka Nenu Lenu,-2013,105 min,"Animation, Action, Adventure",5.3,497,Amaan Khan,Amitabh Bachchan,Ajay Devgn,Vidya Balan
8560,Nuvvu Vasthavani,-2013,137 min,"Drama, Fantasy, War",6.8,19,Dharmesh Tiwari,Arjun,Nitish Bharadwaj,Gajendra Chauhan
8563,Raja,-1985,92 min,"Action, Comedy, Crime",4.9,21,S.S. Ravichandra,Gulshan Grover,Shafi Inamdar,Jeetendra
8569,Samarasimha Reddy,-1949,165 min,"Drama, Horror, Mystery",7.1,387,Kamal Amrohi,Ashok Kumar,Madhubala,M. Kumar
8571,Yuvaraju,-1970,147 min,"Crime, Mystery, Romance",6.6,112,Shankar Mukherjee,Dev Anand,Asha Parekh,Farida Jalal
8576,Fired,-1987,130 min,Romance,7.6,21,Mohan Kavia,Moushumi Chatterjee,Farooq Shaikh,Shreeram Lagoo
8579,Munde U.K. De,-1998,164 min,"Action, Adventure, Comedy",4.1,420,Anil Sharma,Govinda,Manisha Koirala,Raj Babbar
8584,Atithi Tum Kab Jaoge?,-2012,145 min,"Action, War",5,108,Pradeep Kumawat,Narayan Singh Sisodia,Kuldeep Chaturvedi,Payal Kumawat
8588,Break Ke Baad,-2008,114 min,"Crime, Drama, Mystery",7.1,976,Shivam Nair,Naseeruddin Shah,Om Puri,Boman Irani
8592,Anjaneyulu,-1990,159 min,"Action, Drama, Romance",5.6,146,Mukul Anand,Vinod Khanna,Madhuri Dixit,Govinda
8615,Ek Niranjan,-2016,106 min,Animation,7.7,35,Rohit Vaid,Kunal Kapoor,Jimmy Sheirgill,Gulshan Grover
8617,Kick,-2007,80 min,Family,8,29,Kranti Kanadé,Shriya Sharma,Madan Deodhar,Anuya Bhagwat
8620,Preminchukundam Raa,-2015,82 min,Drama,6.3,36,Mahesh Dattani,Mohan Agashe,Seema Bhargava,Achint Kaur
8627,Rowdy Inspector,-1969,137 min,"Musical, Romance",6.2,12,Bibhuti Mitra,Shiv Kumar,Anjana Mumtaz,Prem Nath
8629,Chenna Kesava Reddy,-2013,105 min,"Drama, Family",6.7,92,Mahesh Kodiyal,Asha Bhosle,Kshitee Jog,Shivani Joshi
8630,Golmaal,-1957,144 min,"Comedy, Drama",6.8,14,M. Sadiq,Balraj Sahni,Shyama,Raj Mehra
8632,Maska,-1995,155 min,"Action, Drama",4.3,530,K.C. Bokadia,Dharmendra,Akshay Kumar,Karisma Kapoor
8638,Ninne Premistha,-2005,162 min,"Drama, Family, Musical",4.8,"1,019",Harry Baweja,Ajay Devgn,Sushmita Sen,Esha Deol
8639,Danger,-2015,119 min,"Action, Biography, Crime",6.3,"1,588",Prawaal Raman,Adil Hussain,Alexx O'Nell,Anastasia Fullfina
8641,Kitakitalu,-1981,136 min,"Action, Drama",6.6,34,R. Thyagaraajan,Mithun Chakraborty,Poonam Dhillon,Suresh Oberoi
8643,Meesrti,-2014,130 min,"Comedy, Romance",5.2,347,Adeeb Rais,Barun Sobti,Shenaz Treasury,Kavi Shastri
8645,That Girl in Yellow Boots,-1983,148 min,"Drama, Family",5.2,38,Ashim S. Samanta,Sanjay Dutt,Raj Babbar,Jaya Prada
8646,Adhurs,-1989,160 min,Drama,7.2,699,Tinnu Anand,Amitabh Bachchan,Shabana Azmi,B.M. Shah
8647,Bindaas,-1986,130 min,Drama,5.8,43,Mukul Anand,Dharmendra,Mithun Chakraborty,Meenakshi Sheshadri
8653,Blade Babji,-1962,147 min,"Drama, Family",7.4,48,A. Bhimsingh,Sunil Dutt,Meena Kumari,Raj Mehra
8674,Khaleja,-2004,179 min,"Action, Comedy, Drama",7,"33,177",Farah Khan,Shah Rukh Khan,Sushmita Sen,Sunil Shetty
8676,Kedi,-2015,127 min,Comedy,7.3,35,Faisal Saif,Smita Gondkar,Shakti Kapoor,Sameer Khan
8684,Maryada Ramanna,-1994,175 min,"Action, Comedy",6.5,"5,725",Sameer Malkan,Akshay Kumar,Saif Ali Khan,Shilpa Shetty Kundra
8688,Namo Venkatesa,-2013,134 min,"Animation, Family, Musical",5.3,185,Rajiv S. Ruia,Juhi Chawla,Paresh Ganatra,Namit Shah
8691,Rama Rama Krishna Krishna,-2021,120 min,Biography,4.2,118,Suvendu Ghosh,Amyth Sethi,Govind Namdeo,Mukesh Tiwari
8695,Sathyam,-2003,197 min,"Comedy, Drama, Musical",4,"4,401",Sooraj R. Barjatya,Hrithik Roshan,Kareena Kapoor,Abhishek Bachchan
8700,Seetharamula Kalyanam Lankalo,-1998,150 min,"Musical, Romance",4.5,40,Dev Anand,Dev Anand,Jas Arora,Shaista Usta
8702,Simha,-1971,147 min,"Comedy, Drama, Romance",6.5,47,R. Krishnan,S. Panju,Mehmood,Biswajit Chatterjee
8705,Varudu,-2014,128 min,"Action, Comedy, Romance",5.1,"8,139",David Dhawan,Varun Dhawan,Ileana D'Cruz,Nargis Fakhri
8707,Jhummandi Naadam,-1999,146 min,Comedy,4.7,7,K. Raghavendra Rao,Tanikella Bharani,Brahmanandam,J.D. Chakravarthi
8708,Gamyam,-1978,151 min,"Drama, Family",6.7,127,Raj Khosla,Nutan,Asha Parekh,Vijay Anand
8709,Bodyguard,-2017,45 min,Romance,6.8,101,Ashish Lal,Sadiya Azgar,Dhanraj Kadam,Ashish Lal
8712,Mouchak,-2019,100 min,"Horror, Thriller",4.1,47,Chandrakant Singh,Arbaaz Khan,Aindrita Ray,Vikas Verma
8713,Radio: Love on Air,-1988,120 min,Drama,7.8,51,Sudhir Mishra,Suresh Bhagwat,Rajendra Gupta,Ali Haider
8715,Tera Mera Ki Rishta,-2005,129 min,"Comedy, Drama, Romance",7.2,"2,185",Chandan Arora,Rajpal Yadav,Rituparna Sengupta,Naseeruddin Shah
8717,Natarang,-2002,154 min,"Action, Romance",3.7,"1,125",Sohail Khan,Sohail Khan,Sameera Reddy,Sanjay Dutt
8721,Norm of the North,-2005,145 min,"Comedy, Drama, Romance",5.5,"4,840",David Dhawan,Salman Khan,Sushmita Sen,Katrina Kaif
8725,Click,-1987,180 min,Drama,5.1,32,K. Bapaiah,Sadashiv Amrapurkar,Vikas Anand,Asrani
8726,Ividam Swargamanu,-2017,178 min,Biography,5.4,5,Ravindra Singh,Priyanshu Chatterjee,Rashmi Mishra,Neelima Azim
8731,Shaapit: The Cursed,-1991,127 min,Thriller,2.8,9,Ram Pahwa,Pankaj Dheer,Javed Khan,Alok Nath
8735,Bolo Na Tumi Amar,-1967,136 min,Drama,7.7,85,Hrishikesh Mukherjee,Meena Kumari,Dharmendra,Lalita Pawar
8736,Aa Naluguru,-2021,106 min,Drama,8.1,24,Prabhat Sachdeva,Amit Bhardwaj,Gagansharmaknl,Nanda Yadav
8740,Aatadista,-1998,165 min,"Action, Drama, Romance",5.3,"2,083",Tinnu Anand,Amitabh Bachchan,Ajay Devgn,Sonali Bendre
8741,Bommana Brothers Chanadana Sisters,-2001,172 min,"Action, Drama, Romance",5.2,124,Ravichandran,Prashanth,Rinke Khanna,Raghuvaran
8749,Badmaa$h Company,-2019,136 min,"Action, Drama, Romance",6,850,Mangesh Hadawale,Meezaan Jafri,Sharmin Segal,Chinmayee Surve
8750,Ye Maaya Chesave,-2006,137 min,Comedy,7,"6,120",Priyadarshan,Paresh Rawal,Om Puri,Riteish Deshmukh
8752,Prasthanam,-2020,135 min,"Action, Crime, Drama",6.5,"8,972",Mohit Suri,Aditya Roy Kapoor,Anil Kapoor,Disha Patani
8758,Aarekti Premer Golpo,-2010,128 min,"Biography, Drama, History",6.6,23,Deepak Balraj Vij,Akanksha,Rana Jung Bahadur,Sudesh Berry
8772,Jashnn: The Music Within,-1994,130 min,Drama,7.7,406,Shyam Benegal,Farida Jalal,Surekha Sikri,Amit Phalke
8774,Toh Baat Pakki!,-1966,150 min,"Drama, Romance",6.8,116,Asit Sen,Ashok Kumar,Dharmendra,Suchitra Sen
8785,Zokkomon,-1969,150 min,"Action, Thriller",5.7,21,Adurthi Subba Rao,Som Dutt,Leena Chandavarkar,Om Prakash
8788,Idiot,-1971,142 min,"Drama, Family",5.2,32,Tapi Chanakya,Waheeda Rehman,Sanjeev Kumar,Sudesh Kumar
8797,Itlu Sravani Subramanyam,-2004,90 min,Drama,6.9,80,Anup Kurian,Atul Kulkarni,Neha Dubey,Zafar Karachiwala
8799,Lafangey Parindey,-1972,120 min,"Drama, Romance",7.3,6,Tapi Chanakya,Sawroop Butta,Swarup Dutt,Radha Saluja
8801,Manasantha Nuvve,-1999,137 min,Romance,5.2,5,Jayprakkash Shaw,Vivek Mushran,Gauri Khopkar,Rakesh Bedi
8802,Nuvve.. Nuvve...,-1973,131 min,"Comedy, Romance, Musical",6.5,129,Raja Nawathe,Sanjeev Kumar,Leena Chandavarkar,Nazima
8810,Avan Ivan,-1983,167 min,"Comedy, Drama",7.5,744,Shyam Benegal,Shabana Azmi,Smita Patil,Naseeruddin Shah
8820,Rechipo,-1983,136 min,"Action, Crime, Drama",5.9,29,Harmesh Malhotra,Ranjit Sood,Ajit,Harbans Darshan M. Arora
8821,City of Gold - Mumbai 1982: Ek Ankahee Kahani,-2005,150 min,"Biography, Drama, History",6.6,"9,520",Ketan Mehta,Aamir Khan,Rani Mukerji,Toby Stephens
8823,"LSD: Love, Sex Aur Dhokha",-2013,122 min,"Drama, Romance",6.2,105,Samir Joshi,Mukta Barve,Mangesh Borgaonkar,Hemant Dhome
8825,Happy Husbands,-1981,121 min,"Horror, Thriller",6.5,48,Vijay B.,Rekha,Anant Nag,Prema Narayan
8834,Vinnaithaandi Varuvaayaa,-2007,121 min,"Action, Crime, Drama",3.6,38,Selva,Annapoorna,Madhan Bob,Vagai Chandrasekar
8835,Band Baaja Baaraat,-2019,148 min,"Action, Biography, Drama",6.4,"10,230",Radha Krishna Jagarlamudi,Kangana Ranaut,Kangana Ranaut,Danny Denzongpa
8838,Souryam,-2015,120 min,"Adventure, Biography, Drama",8,"18,207",Ketan Mehta,Nawazuddin Siddiqui,Radhika Apte,Ashutosh Acharya
8840,Sri Anjaneyam,-2014,130 min,"Biography, Drama",7.2,478,Sandeep A. Varma,Anjori Alagh,Karan Ashar,Aarun D. Baliean
8842,Rokkk,-1976,161 min,"Comedy, Drama, Romance",6.7,114,K. Balachander,Aalam,Hema Chaudhari,Kamal Haasan
8843,Phoonk 2,-1962,141 min,"Comedy, Musical",7.1,39,R. Krishnan,S. Panju,Kishore Kumar,Sadhana
8853,Leader,-1980,110 min,"Drama, Romance",7.1,15,Kedar Kapoor,Urmila Bhatt,Shail Chaturvedi,Kalpana Iyer
8855,The Foreigner,-2007,137 min,"Crime, Drama, Mystery",7.6,"7,563",Navdeep Singh,Abhay Deol,Gul Panag,Raima Sen
8856,Aaptharakshaka,-1974,158 min,"Comedy, Musical, Romance",6.8,214,Shammi Kapoor,Shammi Kapoor,Sanjeev Kumar,Zeenat Aman
8866,Dum Maaro Dum,-2018,112 min,"Biography, Drama",7.4,"3,929",Nandita Das,Nawazuddin Siddiqui,Rasika Dugal,Tahir Raj Bhasin
8867,The Japanese Wife,-2017,92 min,"Drama, History",6,89,Rahat Kazmi,Bhanu Pratap Singh,Sonal Sehgal,Shoib Shah
8871,Dabangg,-1960,120 min,"Drama, Romance",6,65,Mandi Burman,Dev Anand,Nutan,K.N. Singh
8872,Paan Singh Tomar,-1979,113 min,"Drama, Romance, Family",6.9,289,Basu Chatterjee,Amitabh Bachchan,Moushumi Chatterjee,Rakesh Pandey
8873,Jayam Kondaan,-1974,112 min,Drama,4.2,16,Mahesh Bhatt,Gulshan Arora,Kabir Bedi,Mukesh Bhatt
8876,Thulluvadho Ilamai,-2003,132 min,"Crime, Drama, Thriller",8.1,"10,024",Vishal Bhardwaj,Irrfan Khan,Tabu,Pankaj Kapur
8877,Anaganaga O Dheerudu,-1984,166 min,"Action, Crime",5.9,83,K. Bapaiah,Rajesh Khanna,Jeetendra,Jaya Prada
8879,Badrinath,-1985,177 min,"Action, Drama, Romance",6.2,"1,604",Manmohan Desai,Amitabh Bachchan,Amrita Singh,Nirupa Roy
8881,Mausam,-1998,135 min,Action,4.2,31,Ganpati Bohra,Mithun Chakraborty,Ravali,Kader Khan
8885,Sasirekha Parinayam,-2018,134 min,"Action, Comedy",7.4,"6,647",Vasan Bala,Abhimanyu Dasani,Radhika Madan,Mahesh Manjrekar
8886,Bumm Bumm Bole,-2014,113 min,"Action, Crime, Drama",7.3,"11,913",Pradeep Sarkar,Rani Mukerji,Tahir Raj Bhasin,Priyanka Sharma
8887,I Am,-2019,103 min,"Action, Crime, Drama",7.4,"8,198",Gopi Puthran,Sunny Hinduja,Rani Mukerji,Rajesh Sharma
8895,7 Khoon Maaf,-2014,100 min,Drama,7.2,"3,565",Shonali Bose,Nilesh Maniyar,Kalki Koechlin,Revathi
8898,Tere Bin Laden,-2007,110 min,"Comedy, Music, Romance",4.8,"1,890",Willard Carroll,Salman Khan,Ali Larter,Nandana Sen
8900,Miss Lovely,-1955,132 min,"Action, Crime, Drama",6.4,16,G.P. Sippy,Bina Rai,Ajit,K.N. Singh
8901,Panchakshari,-2019,152 min,"Action, Drama, Romance",3.6,"3,146",Milap Zaveri,Riteish Deshmukh,Sidharth Malhotra,Tara Sutaria
8903,De Dhakka,-2003,160 min,"Drama, Musical",3.5,132,Jayprakkash Shaw,Manisha Koirala,Suman Ranganath,Aryan Vaid
8907,Puthiya Mugham,-2019,130 min,Comedy,4.9,73,Kashmira Shah,Krishna Abhishek,Kashmira Shah,Rishaab Chauhaan
8908,Sahi Dhandhe Galat Bande,-2017,94 min,Thriller,5.1,291,Pulkit,Devyani Cm,Manav Kaul,Saurabh Sachdeva
8910,Kajraare,-2002,109 min,Action,5.4,17,Manish R. Khandelwal,Ishrat Ali,Liyaqat Bari,Mithun Chakraborty
8911,Janakan,-1987,155 min,"Action, Drama",4.9,108,Mehul Kumar,Raaj Kumar,Govinda,Farha Naaz
8913,Swa Le,-2019,106 min,"Drama, Romance",6.1,554,Vishal Mishra,Kunaal Roy Kapur,Tara-Alisha Berry,Rajesh Sharma
8916,Virsa,-2014,122 min,"Action, Biography, Drama",6.8,"10,089",Omung Kumar,Priyanka Chopra Jonas,Sunil Thapa,Robin Das
8917,Khelein Hum Jee Jaan Sey,-1971,154 min,"Family, Romance",7.1,61,Aravind Sen,Rajesh Khanna,Raaj Kumar,Mala Sinha
8918,Sambo Siva Sambho,-2015,109 min,Drama,8.2,"24,900",Neeraj Ghaywan,Richa Chadha,Sanjay Mishra,Vicky Kaushal
8919,Udaan,-2017,80 min,Documentary,8.2,27,Marco Hülser,Mohammad Chacha,Gouri Mahato,Subodh Pramod
8920,Lollipop,-2014,135 min,"Comedy, Thriller",5.2,105,Visakh G S,Indrajith Sukumaran,Soubin Shahir,Vinay Forrt
8922,Gulumaal: The Escape,-2002,117 min,"Action, Crime, Drama",4.1,74,Partho Ghosh,Sunil Shetty,Namrata Shirodkar,Inder Kumar
8923,Mr. Singh/Mrs. Mehta,-1950,136 min,Drama,6.2,5,Nitin Bose,Ashok Kumar,Sumitra Devi,Ruma Guha Thakurta
8924,Darling,-1984,162 min,"Action, Drama, Family",7.3,655,Yash Chopra,Anil Kapoor,Dilip Kumar,Waheeda Rehman
8926,Sankham,-2005,107 min,"Drama, Musical, Romance",5.3,30,Afzal Ahmad,Aditya Bal,Meghna Naidu,Vidya Malvade
8928,Vasu,-2020,111 min,"Comedy, Drama, Romance",5.8,"1,317",Neeraj Udhwani,Prit Kamani,Manisha Koirala,Shirley Setia
8929,Vedam,-2009,156 min,"Action, Comedy, Drama",5.2,284,Gopal B.,Ram Pothineni,Hansika Motwani,Sheela Kaur
